Company,Company Path,Industry,Country,employees,marketcap,revenue,earnings,operating-margin,total-assets,total-liabilities,total-debt,net-assets,pe-ratio,ps-ratio
ADMA Biologics,https://companiesmarketcap.com/adma-biologics,Pharmaceuticals,USA,617,1410000000.0,250000000.0,-3220000.0,-0.30260000000000004,320000000.0,190000000.0,140000000.0,130000000.0,-31.1,5.5
Supernus Pharmaceuticals,https://companiesmarketcap.com/supernus-pharmaceuticals,Pharmaceuticals,USA,612,1650000000.0,600000000.0,5180000.0,0.091,1270000000.0,350000000.0,41520000.0,920000000.0,40.5,2.88
ANI Pharmaceuticals,https://companiesmarketcap.com/ani-pharmaceuticals,Pharmaceuticals,USA,600,1420000000.0,480000000.0,19870000.0,-0.0964,900000000.0,440000000.0,280000000.0,450000000.0,-145.0,2.94
Intellia Therapeutics,https://companiesmarketcap.com/intellia-therapeutics,Pharmaceuticals,USA,598,2330000000.0,36270000.0,-490000000.0,-8.549199999999999,1300000000.0,250000000.0,110000000.0,1050000000.0,-4.58,66.3
FibroGen,https://companiesmarketcap.com/fibrogen,Pharmaceuticals,USA,592,120000000.0,140000000.0,-290000000.0,-2.6612,420000000.0,580000000.0,150000000.0,-170000000.0,-0.4012,0.9092
Mirati Therapeutics,https://companiesmarketcap.com/mirati-therapeutics,Pharmaceuticals,USA,587,4110000000.0000005,38190000.0,-770000000.0,-59.533500000000004,1120000000.0,180000000.0,50220000.0,940000000.0,-4.58,108.0
Hester Biosciences,https://companiesmarketcap.com/hester-biosciences,Pharmaceuticals,India,584,160000000.0,35430000.0,4900000.0,0.1997,82250000.0,47140000.0,32920000.0,35110000.0,46.0,4.59
Olink Holding,https://companiesmarketcap.com/olink,Pharmaceuticals,Sweden,582,2850000000.0,160000000.0,-39050000.0,-0.22820000000000001,550000000.0,80720000.0,25490000.0,470000000.0,-165.0,16.9
ACADIA Pharmaceuticals,https://companiesmarketcap.com/acadia-pharmaceuticals,Pharmaceuticals,USA,580,2820000000.0,720000000.0,-51040000.0,-0.19219999999999998,740000000.0,310000000.0,57200000.0,430000000.0,-18.9,3.95
Intra-Cellular Therapies,https://companiesmarketcap.com/intra-cellular-therapies,Pharmaceuticals,USA,561,6570000000.0,460000000.0,-140000000.0,-0.5058,720000000.0,130000000.0,16930000.0,590000000.0,-42.2,14.2
Fate Therapeutics,https://companiesmarketcap.com/fate-therapeutics,Pharmaceuticals,USA,551,670000000.0,63530000.0,-200000000.0,-1.9180000000000001,500000000.0,130000000.0,100000000.0,360000000.0,-2.74,10.7
Recursion Pharmaceuticals,https://companiesmarketcap.com/recursion-pharmaceuticals,Pharmaceuticals,USA,550,1970000000.0,43870000.0,-340000000.0,-5.4232000000000005,650000000.0,190000000.0,50670000.0,460000000.0,-6.46,47.7
Morphosys,https://companiesmarketcap.com/morphosys,Pharmaceuticals,Germany,544,2730000000.0,250000000.0,-210000000.0,0.38060000000000005,2240000000.0,2180000000.0,700000000.0,54220000.0,23.8,10.5
Adaptimmune Therapeutics,https://companiesmarketcap.com/adaptimmune-therapeutics,Pharmaceuticals,UK,534,320000000.0,60280000.0,-140000000.0,-6.0396,280000000.0,240000000.0,25230000.0,39510000.0,-2.42,5.28
Revance Therapeutics,https://companiesmarketcap.com/revance-therapeutics,Pharmaceuticals,USA,534,430000000.0,230000000.0,-310000000.0,-2.1204,470000000.0,630000000.0,470000000.0,-160000000.0,-0.9801,1.98
Agenus,https://companiesmarketcap.com/agenus,Pharmaceuticals,USA,533,180000000.0,150000000.0,-160000000.0,-0.0971,310000000.0,460000000.0,78010000.0,-150000000.0,-0.5218,1.19
BioCryst Pharmaceuticals,https://companiesmarketcap.com/biocryst-pharma,Pharmaceuticals,USA,531,980000000.0,330000000.0,-230000000.0,-0.7702,510000000.0,970000000.0,820000000.0,-460000000.0,-4.08,3.17
Medios AG,https://companiesmarketcap.com/medios-ag,Pharmaceuticals,Germany,529,390000000.0,1930000000.0,31740000.0,0.0168,660000000.0,160000000.0,18880000.0,490000000.0,20.5,0.197
Arrowhead Pharmaceuticals,https://companiesmarketcap.com/arrowhead-pharmaceuticals,Pharmaceuticals,USA,525,3060000000.0,180000000.0,-290000000.0,-0.71,620000000.0,450000000.0,110000000.0,170000000.0,-15.1,17.5
Pharma Mar,https://companiesmarketcap.com/pharma-mar,Pharmaceuticals,Spain,515,510000000.0,170000000.0,-1350000.0,0.1206,370000000.0,160000000.0,48270000.0,210000000.0,24.7,3.03
Iovance Biotherapeutics,https://companiesmarketcap.com/iovance-biotherapeutics,Pharmaceuticals,USA,503,3450000000.0,1180000.0,-470000000.0,,780000000.0,190000000.0,75860000.0,580000000.0,-5.89,
Axsome Therapeutics,https://companiesmarketcap.com/axsome-therapeutics,Pharmaceuticals,USA,502,3270000000.0,270000000.0,-240000000.0,-0.9998999999999999,580000000.0,390000000.0,180000000.0,190000000.0,-16.8,12.6
uniQure,https://companiesmarketcap.com/uniqure,Pharmaceuticals,Netherlands,501,220000000.0,15840000.0,-310000000.0,-1.2045000000000001,830000000.0,620000000.0,130000000.0,200000000.0,-1.28,15.2
Amicus Therapeutics,https://companiesmarketcap.com/amicus-therapeutics,Pharmaceuticals,USA,484,3150000000.0,390000000.0,-160000000.0,-0.5507,770000000.0,610000000.0,440000000.0,160000000.0,-17.5,8.3
Exscientia,https://companiesmarketcap.com/exscientia,Pharmaceuticals,UK,481,610000000.0,24850000.0,-210000000.0,-2.3117,670000000.0,190000000.0,22310000.0,470000000.0,-3.54,24.9
Sangamo Therapeutics,https://companiesmarketcap.com/sangamo-therapeutics,Pharmaceuticals,USA,478,110000000.0,170000000.0,-120000000.0,-1.6078000000000001,160000000.0,82430000.0,38100000.0,82880000.0,-0.3786,0.6301
Travere Therapeutics,https://companiesmarketcap.com/travere-therapeutics,Pharmaceuticals,USA,462,500000000.0,190000000.0,-350000000.0,-1.3082,780000000.0,580000000.0,400000000.0,200000000.0,-1.48,2.56
CRISPR Therapeutics,https://companiesmarketcap.com/crispr-therapeutics,Pharmaceuticals,Switzerland,458,5140000000.0,370000000.0,-160000000.0,-2.4911000000000003,2220000000.0,340000000.0,230000000.0,1880000000.0,-11.9,13.6
Beam Therapeutics,https://companiesmarketcap.com/beam-therapeutics,Pharmaceuticals,USA,439,2109999999.9999998,370000000.0,-180000000.0,-4.7092,1450000000.0,470000000.0,170000000.0,980000000.0,-6.05,5.9
Invitation Homes,https://companiesmarketcap.com/invitation-homes,Real Estate,USA,1511,21190000000.0,2430000000.0,520000000.0,0.1877,19220000000.0,9030000000.0,8539999999.999999,10190000000.0,42.7,8.71
HKR International,https://companiesmarketcap.com/hkr-international,Real Estate,Hong Kong,1435,230000000.0,210000000.0,70690000.0,0.3276,5370000000.0,1980000000.0,1470000000.0,3390000000.0,8.22,2.23
Hulic,https://companiesmarketcap.com/hulic,Real Estate,Japan,1347,7550000000.0,3160000000.0,1050000000.0,0.2988,17590000000.0,12140000000.0,10250000000.0,5450000000.0,11.8,2.35
Link REIT,https://companiesmarketcap.com/link-reit,Real Estate,Hong Kong,1332,10490000000.0,1550000000.0,2280000000.0,0.7816,32390000000.0,9280000000.0,7500000000.0,23110000000.0,21.2,10.6
PotlatchDeltic,https://companiesmarketcap.com/potlatchdeltic,Real Estate,USA,1330,3490000000.0,1020000000.0,61880000.0,0.09050000000000001,3430000000.0,1260000000.0,1030000000.0,2170000000.0,53.6,3.45
UDR Apartments,https://companiesmarketcap.com/udr-apartments,Real Estate,USA,1317,13030000000.0,1620000000.0,660000000.0,0.061200000000000004,11370000000.0,6420000000.0,5980000000.0,4950000000.0,27.1,8.12
IRSA Inversiones y Representaciones,https://companiesmarketcap.com/irsa-propiedades-comerciales,Real Estate,Argentina,1289,820000000.0,370000000.0,450000000.0,-0.0155,2029999999.9999998,1000000000.0,400000000.0,1030000000.0,3.41,2.44
Vicinity Centres,https://companiesmarketcap.com/vicinity-centres,Real Estate,Australia,1266,5710000000.0,840000000.0,170000000.0,1.0236,10310000000.0,3270000000.0,2950000000.0,7040000000.0,7.19,21.2
Puravankara,https://companiesmarketcap.com/puravankara,Real Estate,India,1248,930000000.0,200000000.0,57570000.0,0.33240000000000003,1330000000.0,1090000000.0,360000000.0,230000000.0,492.0,4.24
McGrath RentCorp,https://companiesmarketcap.com/mcgrath-rentcorp,Real Estate,USA,1218,2810000000.0,830000000.0,190000000.0,0.20440000000000003,2210000000.0,1280000000.0,760000000.0,930000000.0,15.5,3.41
Harbour Centre Development,https://companiesmarketcap.com/harbour-centre-development,Real Estate,Hong Kong,1200,540000000.0,140000000.0,-27570000.0,-0.1888,2270000000.0,370000000.0,95420000.0,1900000000.0,-231.0,4.49
Tian An China Investments Company,https://companiesmarketcap.com/tian-an-china-investments-company,Real Estate,Hong Kong,1182,800000000.0,650000000.0,290000000.0,0.44920000000000004,6300000000.0,2870000000.0,1020000000.0,3430000000.0,4.41,1.14
BASSAC,https://companiesmarketcap.com/bassac,Real Estate,France,1177,730000000.0,1380000000.0,170000000.0,,2400000000.0,1570000000.0,710000000.0,820000000.0,7.47,
Fastighets AB Balder,https://companiesmarketcap.com/fastighets,Real Estate,Sweden,1145,7270000000.0,1130000000.0,-490000000.0,0.0,24150000000.0,14940000000.0,12750000000.0,9200000000.0,-73.0,6.55
SL Green Realty,https://companiesmarketcap.com/sl-green-realty,Real Estate,USA,1137,3330000000.0,910000000.0,-600000000.0,-0.5322,9530000000.0,5270000000.0,4420000000.0,4260000000.0,-6.91,3.76
Icade,https://companiesmarketcap.com/icade,Real Estate,France,1124,1950000000.0,1830000000.0,-1290000000.0,0.1369,19050000000.0,10560000000.0,5930000000.0,8480000000.0,56.7,1.62
J.S.B.Co.,https://companiesmarketcap.com/jsb-co,Real Estate,Japan,1123,380000000.0,450000000.0,72370000.0,,480000000.0,260000000.0,140000000.0,210000000.0,5.3,0.8219
Dexus,https://companiesmarketcap.com/dexus,Real Estate,Australia,1079,5170000000.0,550000000.0,-500000000.0,1.8707,12230000000.0,4110000000.0000005,3530000000.0,8109999999.999999,6.02,9.99
Canadian Apartment Properties REIT,https://companiesmarketcap.com/canadian-apartment-properties-reit,Real Estate,Canada,1076,5430000000.0,790000000.0,-210000000.0,0.0034999999999999996,12810000000.0,5800000000.0,5360000000.0,7000000000.0,49.6,6.89
Doma,https://companiesmarketcap.com/doma,Real Estate,USA,1062,84290000.0,320000000.0,-120000000.0,-0.6939,260000000.0,270000000.0,160000000.0,-10290000.0,-0.2899,0.2601
Klépierre,https://companiesmarketcap.com/klepierre,Real Estate,France,1031,7230000000.0,1520000000.0,530000000.0,0.3504,21950000000.0,11260000000.0,8650000000.0,10680000000.0,10.9,4.29
Tricon Residential,https://companiesmarketcap.com/tricon-residential,Real Estate,Canada,1010,3040000000.0,840000000.0,140000000.0,0.4142,13240000000.0,9370000000.0,5770000000.0,3860000000.0,10.1,3.58
Covivio,https://companiesmarketcap.com/covivio,Real Estate,France,997,5020000000.0,1060000000.0,-2340000000.0,1.4193,27660000000.0,27660000000.0,11830000000.0,,8.39,5.05
Patrizia Immobilien,https://companiesmarketcap.com/patrizia-immobilien,Real Estate,Germany,978,780000000.0,310000000.0,4090000.0,0.073,2210000000.0,880000000.0,410000000.0,1320000000.0,,2.54
Goodman Group,https://companiesmarketcap.com/goodman,Real Estate,Australia,971,39300000000.0,1280000000.0,1320000000.0,1.9386,15900000000.0,3970000000.0,2220000000.0,11930000000.0,14.4,19.4
KLCC Property Holdings,https://companiesmarketcap.com/klcc-property-holdings,Real Estate,Malaysia,946,2820000000.0,350000000.0,280000000.0,,3990000000.0,640000000.0,510000000.0,3350000000.0,12.1,8.04
Oberoi Realty,https://companiesmarketcap.com/oberoi-realty,Real Estate,India,934,6530000000.0,580000000.0,310000000.0,0.5304,2220000000.0,680000000.0,400000000.0,1540000000.0,37.7,11.3
Independence Realty Trust,https://companiesmarketcap.com/independence-realty-trust,Real Estate,USA,923,3750000000.0,660000000.0,72110000.0,0.24780000000000002,6280000000.0,2710000000.0,2540000000.0,3560000000.0,62.6,5.69
JBG SMITH,https://companiesmarketcap.com/jbg-smith,Real Estate,USA,912,1400000000.0,600000000.0,-92010000.0,0.1654,5510000000.0,2820000000.0,2630000000.0,2690000000.0,-61.6,2.34
Offerpad,https://companiesmarketcap.com/offerpad,Real Estate,USA,900,190000000.0,1310000000.0,-120000000.0,-0.0785,370000000.0,270000000.0,250000000.0,100000000.0,-0.6288,0.1495
Marcus & Millichap,https://companiesmarketcap.com/marcus-millichap,Real Estate,USA,887,1250000000.0,640000000.0,-39520000.0,0.07629999999999999,870000000.0,230000000.0,87740000.0,640000000.0,93.9,1.97
Hudson Pacific Properties,https://companiesmarketcap.com/hudson-pacific-properties,Real Estate,USA,885,910000000.0,950000000.0,52070000.0,0.0323,8279999999.999999,4730000000.0,4400000000.0,3550000000.0,-8.33,0.9566
Ashiana Housing,https://companiesmarketcap.com/ashiana-housing,Real Estate,India,857,400000000.0,91290000.0,11680000.0,0.09140000000000001,270000000.0,180000000.0,15920000.0,90420000.0,110.0,4.03
Emperor International,https://companiesmarketcap.com/emperor-international,Real Estate,Hong Kong,850,170000000.0,150000000.0,-300000000.0,-1.8991,6000000000.0,2850000000.0,2360000000.0,3150000000.0,-1.11,1.94
Grand City Properties,https://companiesmarketcap.com/grand-city-properties,Real Estate,Luxembourg,810,1950000000.0,550000000.0,-740000000.0,0.5634,12070000000.0,6280000000.0,4690000000.0,5780000000.0,-4.17,3.47
StorageVault Canada,https://companiesmarketcap.com/storagevault-canada,Real Estate,Canada,800,1390000000.0,210000000.0,-8000000.0,-0.16899999999999998,1540000000.0,1390000000.0,1330000000.0,140000000.0,674.0,6.53
UNITI,https://companiesmarketcap.com/uniti,Real Estate,USA,784,1340000000.0,1140000000.0,-160000000.0,-0.08800000000000001,5020000000.0,7500000000.0,5620000000.0,-2490000000.0,-40.7,1.18
Kaufman & Broad,https://companiesmarketcap.com/kaufman-broad,Real Estate,France,784,610000000.0,1510000000.0,120000000.0,,1870000000.0,1610000000.0,43060000.0,250000000.0,8.84,0.411
Boston Properties,https://companiesmarketcap.com/boston-properties,Real Estate,USA,780,9510000000.0,3270000000.0,290000000.0,0.2556,26020000000.0,17830000000.0,16620000000.000002,8189999999.999999,50.0,2.98
Apartment Income REIT,https://companiesmarketcap.com/apartment-incom-reit,Real Estate,USA,750,5570000000.0,820000000.0,820000000.0,0.0,6130000000.0,3500000000.0,3210000000.0,2620000000.0,18.1,6.79
Douglas Emmett,https://companiesmarketcap.com/douglas-emmett,Real Estate,USA,750,2660000000.0,1020000000.0,130000000.0,0.0971,9640000000.0,5790000000.0,5550000000.0,3840000000.0,112.0,2.66
Safestore,https://companiesmarketcap.com/safestore,Real Estate,UK,750,2049999999.9999998,270000000.0,250000000.0,,3590000000.0,1240000000.0,1000000000.0,2350000000.0,4.58,7.27
Hudco,https://companiesmarketcap.com/hudco,Real Estate,India,703,4900000000.0,330000000.0,330000000.0,0.0,9890000000.0,8000000000.0,7620000000.0,1890000000.0,23.9,15.3
CTP N.V.,https://companiesmarketcap.com/ctp-nv,Real Estate,Netherlands,699,7670000000.0,690000000.0,1240000000.0,0.0,15040000000.0,8790000000.0,7160000000.0,6240000000.0,7.27,11.1
Ryman Hospitality Properties,https://companiesmarketcap.com/ryman-hospitality-properties,Real Estate,USA,689,6750000000.0,2150000000.0,240000000.0,0.1309,5180000000.0,4269999999.9999995,3500000000.0,910000000.0,27.1,3.13
St. Joe Company,https://companiesmarketcap.com/st-joe-company,Real Estate,USA,680,3320000000.0,380000000.0,100000000.0,0.3414,1520000000.0,820000000.0,630000000.0,690000000.0,36.2,8.63
Empire State Realty Trust,https://companiesmarketcap.com/empire-state-realty-trust,Real Estate,USA,667,2560000000.0,730000000.0,180000000.0,0.2562,4210000000.0,2480000000.0,2260000000.0,1730000000.0,28.7,3.6
Macerich,https://companiesmarketcap.com/macerich,Real Estate,USA,650,3610000000.0,880000000.0,-280000000.0,-0.09759999999999999,7510000000.0,4980000000.0,4300000000.0,2520000000.0,-10.5,4.13
British Land,https://companiesmarketcap.com/british-land,Real Estate,UK,647,4380000000.0,520000000.0,910000000.0,,9870000000.0,3320000000.0,2720000000.0,6540000000.0,,8.54
CapitaLand Mall Trust,https://companiesmarketcap.com/capitaland-mall-trust,Real Estate,Singapore,646,9490000000.0,540000000.0,260000000.0,0.5063,18220000000.0,7660000000.0,7100000000.0,10560000000.0,22.5,17.7
Helios Towers,https://companiesmarketcap.com/helios-towers,Real Estate,UK,641,1240000000.0,390000000.0,-5900000.0,,2220000000.0,2200000000.0,1840000000.0,10300000.0,,2.41
Kimco Realty,https://companiesmarketcap.com/kimco-realty,Real Estate,USA,639,12200000000.0,1780000000.0,640000000.0,0.2458,18270000000.0,8539999999.999999,7720000000.0,9720000000.0,25.3,6.78
Iguatemi,https://companiesmarketcap.com/iguatemi,Real Estate,Brazil,636,1290000000.0,230000000.0,150000000.0,0.3762,1600000000.0,740000000.0,690000000.0,860000000.0,13.0,5.67
Arbor Realty Trust,https://companiesmarketcap.com/arbor-realty-trust,Real Estate,USA,630,2340000000.0,720000000.0,420000000.0,0.5808,15730000000.0,12480000000.0,9390000000.0,3250000000.0,6.82,3.25
Adler Group,https://companiesmarketcap.com/adler-group,Real Estate,Luxembourg,619,31800000.0,430000000.0,-1110000000.0,-1.5587,8890000000.0,8210000000.000001,6500000000.0,670000000.0,-0.017,0.0764
Mallplaza,https://companiesmarketcap.com/mallplaza,Real Estate,Chile,609,2790000000.0,500000000.0,510000000.0,0.2279,5500000000.0,2480000000.0,1470000000.0,3010000000.0,10.2,5.73
Swiss Prime Site,https://companiesmarketcap.com/swiss-prime-site,Real Estate,Switzerland,609,7140000000.0,770000000.0,90580000.0,0.672,16379999999.999998,8610000000.0,6750000000.0,7770000000.0,13.6,10.5
The RMR Group,https://companiesmarketcap.com/the-rmr-group,Real Estate,USA,600,400000000.0,970000000.0,110000000.0,0.0953,620000000.0,200000000.0,36180000.0,420000000.0,6.6,0.4192
Ready Capital,https://companiesmarketcap.com/ready-capital,Real Estate,USA,600,1470000000.0,410000000.0,350000000.0,0.4603,12440000000.0,9800000000.0,7240000000.0,2630000000.0,3.05,3.59
Jeudan,https://companiesmarketcap.com/jeudan,Real Estate,Denmark,600,1650000000.0,240000000.0,-95210000.0,0.0,5410000000.0,3590000000.0,3090000000.0,1820000000.0,27.2,6.68
RE/MAX Holdings,https://companiesmarketcap.com/remax-holdings,Real Estate,USA,594,240000000.0,320000000.0,-5800000.0,0.11259999999999999,570000000.0,650000000.0,480000000.0,-76070000.0,-132.0,0.749
Alexandria Real Estate Equities,https://companiesmarketcap.com/alexandria-real-estate,Real Estate,USA,593,21310000000.0,2890000000.0,350000000.0,0.2944,36770000000.0,14140000000.0,11690000000.0,22620000000.0,89.1,7.48
Sparkassen Immobilien,https://companiesmarketcap.com/sparkassen-immobilien,Real Estate,Austria,585,1250000000.0,360000000.0,-4870000.0,0.2843,4040000000.0,2180000000.0,650000000.0,1850000000.0,-16.8,3.55
Healthcare Realty,https://companiesmarketcap.com/healthcare-realty,Real Estate,USA,583,5470000000.0,1340000000.0,-290000000.0,-0.1364,12630000000.0,5710000000.0,5290000000.0,6910000000.0,-30.5,4.07
Mahindra Lifespaces,https://companiesmarketcap.com/mahindra-lifespaces,Real Estate,India,580,1220000000.0,55020000.0,-80000.0,0.1741,450000000.0,240000000.0,35730000.0,210000000.0,901.0,20.9
Land Securities Group,https://companiesmarketcap.com/landsec,Real Estate,UK,577,5870000000.0,970000000.0,-780000000.0,,13290000000.0,5090000000.0,4650000000.0,8199999999.999999,6.56,5.74
Howard Hughes Holdings,https://companiesmarketcap.com/howard-hughes,Real Estate,USA,565,3280000000.0,1020000000.0,-560000000.0,0.1833,9570000000.0,6510000000.0,5350000000.0,3050000000.0,27.2,3.21
RioCan REIT,https://companiesmarketcap.com/riocan-reit,Real Estate,Canada,565,3890000000.0,830000000.0,170000000.0,0.19579999999999997,11210000000.0,5590000000.0,5200000000.0,5610000000.0,23.7,4.75
Four Corners Property Trust,https://companiesmarketcap.com/four-corners-property-trust,Real Estate,USA,543,2160000000.0,250000000.0,140000000.0,0.5699000000000001,2450000000.0,1190000000.0,1110000000.0,1250000000.0,21.2,8.64
